channelGrouping;date;fullVisitorId;visitNumber;visitStartTime;browser;operatingSystem;isMobile;city;source;hits;pageviews;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;hour;Classifier
2;64;5944134901118113572;1;2058;5;9;False;295;0;3;3;True;0.0;2016;10;4;4;1;20;0
6;64;5310912563447452038;12;2078;5;5;False;172;48;3;3;False;0.0;2016;10;4;4;1;1;0
6;64;4687531433115908430;2;2047;5;6;False;245;48;3;3;False;0.0;2016;10;4;4;1;17;0
4;64;972988445046743652;2;2057;8;9;False;295;23;4;4;False;0.0;2016;10;4;4;1;20;0
4;64;3485563079917115655;1;2060;8;5;False;295;23;4;4;True;0.0;2016;10;4;4;1;20;0
4;64;1533150134723678994;1;2045;8;9;False;56;23;5;4;True;0.0;2016;10;4;4;1;17;0
6;64;4492549797689369840;1;2048;5;6;False;195;48;5;5;True;0.0;2016;10;4;4;1;18;0
4;64;3042617126069417785;1;2039;5;9;False;295;23;5;5;True;0.0;2016;10;4;4;1;16;0
6;64;1851902603039324120;3;2066;5;6;False;172;48;5;5;False;0.0;2016;10;4;4;1;21;0
4;64;4246217865799329248;1;2052;5;3;False;295;23;5;4;True;0.0;2016;10;4;4;1;19;0
5;64;8024002085463523263;1;2033;5;1;True;295;23;6;6;True;0.0;2016;10;4;4;1;15;0
4;64;9716833388384432049;1;2086;5;9;False;210;23;7;7;True;0.0;2016;10;4;4;1;4;0
4;64;5400673732426511835;6;2077;5;6;False;295;23;7;7;False;0.0;2016;10;4;4;1;1;0
4;64;594104621720957332;1;2020;5;9;False;182;23;7;7;True;0.0;2016;10;4;4;1;7;0
6;64;630744202425196834;1;2088;5;6;False;231;48;7;5;True;0.0;2016;10;4;4;1;5;0
6;64;1851902603039324120;4;2073;5;6;False;172;48;8;7;False;0.0;2016;10;4;4;1;1;0
4;64;5400673732426511835;7;2084;5;6;False;295;23;12;12;False;0.0;2016;10;4;4;1;4;0
4;64;1202952958909365332;3;2071;18;6;False;295;23;12;10;False;0.0;2016;10;4;4;1;0;0
4;64;3195500103965562484;1;2026;5;9;False;295;23;14;10;True;0.0;2016;10;4;4;1;12;0
4;64;8098043868404399499;1;2061;5;6;False;8;23;24;18;True;0.0;2016;10;4;4;1;20;0
5;64;2154226415928737818;1;2082;18;11;True;295;23;25;23;True;0.0;2016;10;4;4;1;3;0
4;64;612931240198528311;1;2063;5;6;False;56;23;30;26;True;55.99;2016;10;4;4;1;21;1
4;64;749508035104874095;1;2083;5;1;True;295;23;32;23;True;0.0;2016;10;4;4;1;3;0
7;64;8779481025853846098;10;2021;5;9;False;295;19;1;1;False;0.0;2016;10;4;4;1;7;0
7;64;8779481025853846098;11;2031;5;9;False;295;19;1;1;False;0.0;2016;10;4;4;1;14;0
7;64;4590995741461658594;1;2025;5;9;False;9;75;1;1;True;0.0;2016;10;4;4;1;11;0
7;64;8920705536934430880;1;2068;5;9;False;117;75;1;1;True;0.0;2016;10;4;4;1;22;0
7;64;4217583509047537828;1;2027;5;9;False;0;75;1;1;True;0.0;2016;10;4;4;1;12;0
7;64;3345099283067818097;1;2023;18;6;False;116;75;1;1;True;0.0;2016;10;4;4;1;10;0
7;64;1211381875048265284;1;2056;18;6;False;295;75;1;1;True;0.0;2016;10;4;4;1;20;0
7;64;8382192805167587960;1;2035;5;6;False;295;75;1;1;True;0.0;2016;10;4;4;1;16;0
7;64;3332317674590413941;1;2067;18;6;False;273;75;2;1;True;0.0;2016;10;4;4;1;22;0
7;64;2913558563303029402;1;2028;5;6;False;161;75;2;2;True;0.0;2016;10;4;4;1;13;0
7;64;8297209457241741833;1;2034;5;9;False;292;75;2;2;True;0.0;2016;10;4;4;1;15;0
7;64;4870489872600480122;1;2036;5;9;False;295;75;2;2;True;0.0;2016;10;4;4;1;16;0
7;64;8455365086668056203;1;2076;18;6;False;295;75;2;2;True;0.0;2016;10;4;4;1;1;0
7;64;3134011331895417521;1;2029;5;9;False;295;75;3;3;True;0.0;2016;10;4;4;1;13;0
7;64;2063805634261078433;1;2081;9;9;False;246;75;3;2;True;0.0;2016;10;4;4;1;2;0
4;289;1290221545401826641;1;10040;18;11;True;295;23;1;1;True;0.0;2017;5;2;17;2;22;0
4;289;874455513823960286;1;10050;5;6;False;259;23;1;1;True;0.0;2017;5;2;17;2;1;0
4;289;5549517559493438184;1;10007;5;9;False;19;23;1;1;True;0.0;2017;5;2;17;2;7;0
6;289;9576085648138436016;1;10041;5;5;False;172;48;1;1;True;0.0;2017;5;2;17;2;23;0
6;289;8790792803037376920;1;10019;5;9;False;112;48;1;1;True;0.0;2017;5;2;17;2;14;0
2;289;3329364895642380434;2;10022;5;9;False;295;0;1;1;False;0.0;2017;5;2;17;2;14;0
4;289;73652536611150411;1;10021;8;9;False;197;23;1;1;True;0.0;2017;5;2;17;2;14;0
2;289;7054211093340652852;1;10011;5;1;True;182;0;1;1;True;0.0;2017;5;2;17;2;10;0
2;289;4655489571304570751;1;10052;8;9;False;190;0;1;1;True;0.0;2017;5;2;17;2;2;0
2;289;815035820821129477;3;10017;5;6;False;295;0;1;1;False;0.0;2017;5;2;17;2;13;0
4;289;2277422319005476191;1;10055;5;1;True;295;23;1;1;True;0.0;2017;5;2;17;2;3;0
4;289;6392413545805992845;1;10056;5;9;False;295;23;1;1;True;0.0;2017;5;2;17;2;3;0
5;289;3333695326309939147;3;10033;5;1;True;295;23;1;1;False;0.0;2017;5;2;17;2;20;0
5;289;3333695326309939147;1;10009;5;1;True;295;23;1;1;True;0.0;2017;5;2;17;2;10;0
4;289;2751124623027685912;3;10014;18;11;True;295;23;1;1;False;0.0;2017;5;2;17;2;12;0
4;289;623038201675815468;1;10054;5;9;False;66;23;1;1;True;0.0;2017;5;2;17;2;3;0
2;289;3733732034862794363;1;10039;8;9;False;295;0;1;1;True;0.0;2017;5;2;17;2;22;0
4;289;1817529154322084113;1;10018;9;9;False;105;23;1;1;True;0.0;2017;5;2;17;2;13;0
2;289;1284322879558552872;1;10036;5;6;False;129;0;1;1;True;0.0;2017;5;2;17;2;21;0
4;289;7202232459988552621;1;10042;5;11;True;172;23;2;2;True;0.0;2017;5;2;17;2;23;0
2;289;8756595333654127285;1;10025;5;1;True;295;0;2;2;True;0.0;2017;5;2;17;2;16;0
1;289;5454151482514335414;1;10044;5;1;True;295;3;2;2;True;0.0;2017;5;2;17;2;23;0
2;289;5833751281422716768;1;10008;5;1;True;295;0;2;2;True;0.0;2017;5;2;17;2;7;0
6;289;8681975730213802969;9;10031;5;6;False;182;48;2;2;False;0.0;2017;5;2;17;2;19;0
2;289;6311464300657060770;1;10023;5;1;True;265;0;2;2;True;0.0;2017;5;2;17;2;15;0
2;289;815035820821129477;2;10015;5;6;False;295;0;2;2;False;0.0;2017;5;2;17;2;12;0
4;289;33615663793237768;1;10006;5;6;False;257;23;2;2;True;0.0;2017;5;2;17;2;7;0
4;289;64293635451184758;1;10030;5;9;False;182;23;3;3;True;0.0;2017;5;2;17;2;19;0
6;289;1666095425515086025;1;10046;5;5;False;172;48;3;3;True;0.0;2017;5;2;17;2;0;0
4;289;6704341581555430583;1;10012;5;9;False;295;23;3;3;True;0.0;2017;5;2;17;2;11;0
2;289;5409207376892816382;1;10024;5;9;False;295;0;4;4;True;0.0;2017;5;2;17;2;15;0
2;289;4267818109290333399;1;10016;5;1;True;66;0;4;4;True;0.0;2017;5;2;17;2;13;0
6;289;4461885347758210475;2;10048;5;6;False;172;48;4;4;False;0.0;2017;5;2;17;2;1;0
4;289;7157208062771899191;1;10020;18;6;False;295;23;4;4;True;0.0;2017;5;2;17;2;14;0
2;289;2980083831867398564;1;10049;5;9;False;142;0;5;5;True;0.0;2017;5;2;17;2;1;0
6;289;6100495616173823144;1;10034;5;3;False;204;48;5;5;True;0.0;2017;5;2;17;2;20;0
2;289;4370382445496284832;1;10027;5;6;False;295;0;7;7;True;0.0;2017;5;2;17;2;19;0
4;289;4320662058079848911;1;10047;5;1;True;182;23;7;4;True;0.0;2017;5;2;17;2;0;0
4;289;5161086254620105779;12;10029;5;1;True;295;23;8;5;False;0.0;2017;5;2;17;2;19;0
5;289;3333695326309939147;2;10010;5;1;True;295;23;8;7;False;0.0;2017;5;2;17;2;10;0
4;289;8151568428550198858;1;10032;5;6;False;295;23;9;7;True;0.0;2017;5;2;17;2;20;0
4;289;8140694900120276297;1;10035;5;1;True;295;23;9;9;True;0.0;2017;5;2;17;2;20;0
2;289;6073597817059781476;1;10028;5;6;False;295;0;10;10;True;0.0;2017;5;2;17;2;19;0
4;289;5085960208188002825;1;10037;5;9;False;295;23;10;10;True;0.0;2017;5;2;17;2;21;0
4;289;8637777825082545091;1;10043;5;6;False;295;23;11;9;True;0.0;2017;5;2;17;2;23;0
2;289;1888936026461188456;1;10045;5;1;True;172;0;11;11;True;0.0;2017;5;2;17;2;0;0
2;289;262513761203314203;1;10013;5;9;False;110;0;12;12;True;0.0;2017;5;2;17;2;12;0
2;289;6505856616821256035;1;10051;5;9;False;190;0;16;12;True;0.0;2017;5;2;17;2;2;0
4;289;4848283685294670630;1;10026;8;9;False;291;23;16;11;True;0.0;2017;5;2;17;2;17;0
4;289;5085960208188002825;2;10038;5;9;False;295;23;33;26;False;0.0;2017;5;2;17;2;22;0
6;289;6505856616821256035;2;10053;5;9;False;190;5;37;20;False;0.0;2017;5;2;17;2;3;0
4;83;122737923889259963;2;2832;5;6;False;295;23;1;1;False;0.0;2016;10;4;23;6;11;0
4;83;6427585496920344688;1;2856;18;10;True;175;23;1;1;True;0.0;2016;10;4;23;6;6;0
4;83;2382968459970848422;1;2844;5;1;True;230;23;1;1;True;0.0;2016;10;4;23;6;21;0
4;83;9416993306361441761;1;2845;5;9;False;295;23;1;1;True;0.0;2016;10;4;23;6;22;0
2;83;8592043602493014332;1;2839;18;6;False;164;0;1;1;True;0.0;2016;10;4;23;6;16;0
2;83;7315674178686965236;1;2851;18;11;True;295;0;1;1;True;0.0;2016;10;4;23;6;2;0
4;83;8909716904224548234;1;2855;18;11;True;221;23;2;2;True;0.0;2016;10;4;23;6;6;0
4;83;734046987702138599;1;2848;7;9;False;295;9;2;2;True;0.0;2016;10;4;23;6;23;0
4;83;7918570812632978789;1;2850;18;11;True;0;23;9;8;True;0.0;2016;10;4;23;6;0;0
4;83;3189539239603764138;1;2838;5;9;False;295;23;9;9;True;0.0;2016;10;4;23;6;15;0
4;83;8852016248085966478;3;2842;5;6;False;211;23;12;9;False;0.0;2016;10;4;23;6;19;0
4;83;3244718804452473952;1;2840;18;11;True;295;23;23;16;True;0.0;2016;10;4;23;6;16;0
7;83;4241676126094973988;1;2853;18;6;False;295;75;1;1;True;0.0;2016;10;4;23;6;3;0
7;83;9784166681230835724;1;2837;18;6;False;37;75;1;1;True;0.0;2016;10;4;23;6;15;0
7;83;1946010650039771366;1;2852;18;6;False;295;75;1;1;True;0.0;2016;10;4;23;6;2;0
7;83;9199166022388170508;1;2841;18;6;False;295;75;1;1;True;0.0;2016;10;4;23;6;19;0
7;83;4759543795673849068;1;2846;18;6;False;295;75;1;1;True;0.0;2016;10;4;23;6;22;0
7;83;9867784090588777353;1;2831;18;6;False;241;75;1;1;True;0.0;2016;10;4;23;6;8;0
7;83;477059403758391251;1;2847;18;6;False;116;75;1;1;True;0.0;2016;10;4;23;6;23;0
7;83;7319867574865994089;1;2836;6;9;False;295;75;1;1;True;0.0;2016;10;4;23;6;14;0
7;83;3163725699172001524;1;2833;18;6;False;295;75;1;1;True;0.0;2016;10;4;23;6;12;0
7;83;6300387715533918447;1;2854;5;9;False;295;75;1;1;True;0.0;2016;10;4;23;6;6;0
7;83;78464431821669276;1;2843;18;6;False;295;75;1;1;True;0.0;2016;10;4;23;6;20;0
7;83;281720418684917168;1;2834;18;6;False;19;75;2;2;True;0.0;2016;10;4;23;6;12;0
7;83;3687615343261667250;2;2830;5;9;False;295;75;2;2;False;0.0;2016;10;4;23;6;7;0
7;83;5110002427941594881;1;2849;5;9;False;295;75;3;3;True;0.0;2016;10;4;23;6;0;0
7;83;41046111427681617;1;2835;5;9;False;295;75;6;4;True;0.0;2016;10;4;23;6;12;0
7;358;9775376877885504495;1;12085;15;9;False;295;19;3;3;True;0.0;2017;7;3;25;1;5;0
2;358;8109271413002818915;2;12073;5;5;False;172;0;2;2;False;0.0;2017;7;3;25;1;16;0
4;358;852896709559982;1;12079;18;11;True;14;23;3;3;True;0.0;2017;7;3;25;1;20;0
6;358;23389217864166898;1;12071;5;5;False;172;48;3;3;True;0.0;2017;7;3;25;1;16;0
6;358;4146222468180363567;8;12075;5;3;False;182;48;3;3;False;0.0;2017;7;3;25;1;17;0
2;358;5498408858080168822;1;12084;5;9;False;295;0;3;3;True;0.0;2017;7;3;25;1;1;0
4;358;8876976652467193064;1;12088;5;9;False;295;23;4;4;True;0.0;2017;7;3;25;1;6;0
4;358;5143903207404759823;1;12064;5;1;True;259;23;5;5;True;0.0;2017;7;3;25;1;11;0
1;358;6000269182325117603;4;12076;5;9;False;295;3;6;6;False;0.0;2017;7;3;25;1;17;0
6;358;4146222468180363567;7;12072;5;3;False;182;48;6;4;False;0.0;2017;7;3;25;1;16;0
6;358;2005071168079553267;1;12068;5;6;False;295;60;8;5;True;0.0;2017;7;3;25;1;15;0
4;358;8772463622755115685;2;12083;5;6;False;182;23;32;28;False;0.0;2017;7;3;25;1;23;0
6;358;5834426987745335525;4;12074;5;3;False;295;48;43;31;False;0.0;2017;7;3;25;1;17;0
4;358;536942749701201723;1;12080;5;11;True;295;23;1;1;True;0.0;2017;7;3;25;1;21;0
2;358;77648531581348199;2;12063;18;11;True;295;0;1;1;False;0.0;2017;7;3;25;1;10;0
2;358;77648531581348199;3;12077;18;11;True;295;0;1;1;False;0.0;2017;7;3;25;1;17;0
4;358;6821439298977465692;1;12087;5;9;False;295;23;1;1;True;0.0;2017;7;3;25;1;6;0
4;358;4640147451085045301;1;12078;5;5;False;295;23;1;1;True;0.0;2017;7;3;25;1;18;0
2;358;4785852360304674485;4;12081;5;5;False;172;0;1;1;False;0.0;2017;7;3;25;1;22;0
6;358;1080383555071322454;3;12066;5;6;False;230;48;2;2;False;0.0;2017;7;3;25;1;14;0
6;358;1080383555071322454;4;12070;5;6;False;230;48;2;2;False;0.0;2017;7;3;25;1;15;0
7;358;384514465314038816;1;12086;9;9;False;166;75;1;1;True;0.0;2017;7;3;25;1;5;0
7;358;3672225688292858740;1;12062;5;9;False;246;75;1;1;True;0.0;2017;7;3;25;1;8;0
6;358;7542154185477080737;1;12069;5;9;False;197;5;1;1;True;0.0;2017;7;3;25;1;15;0
4;358;2619529397672043990;1;12082;5;9;False;295;23;1;1;True;0.0;2017;7;3;25;1;23;0
4;358;7044063712281096487;1;12065;18;11;True;295;23;2;2;True;0.0;2017;7;3;25;1;13;0
4;358;7752317887236408209;1;12067;18;11;True;182;23;2;2;True;0.0;2017;7;3;25;1;14;0
4;27;100499525376508200;1;868;5;6;False;295;23;5;4;True;0.0;2016;8;3;28;6;21;0
4;27;2042000005984396051;1;871;5;9;False;295;23;9;6;True;0.0;2016;8;3;28;6;5;0
4;27;5292771433770437994;2;864;18;6;False;295;23;15;14;False;0.0;2016;8;3;28;6;19;0
6;27;6570473343595373027;1;865;5;6;False;295;48;27;12;True;0.0;2016;8;3;28;6;20;0
2;27;928723895010301488;1;869;5;6;False;295;0;149;106;True;0.0;2016;8;3;28;6;0;0
4;27;4095639179004092898;1;866;18;6;False;295;23;1;1;True;0.0;2016;8;3;28;6;20;0
7;27;4094274590470493246;1;858;9;9;False;246;75;1;1;True;0.0;2016;8;3;28;6;13;0
6;27;1621241948674733781;1;860;8;9;False;295;5;2;2;True;0.0;2016;8;3;28;6;15;0
4;27;786707210337456664;1;857;5;6;False;259;23;2;2;True;0.0;2016;8;3;28;6;11;0
7;27;3106517881781161201;1;867;12;0;False;295;75;2;2;True;0.0;2016;8;3;28;6;21;0
2;27;1060099587504456990;1;862;19;11;True;295;0;5;3;True;0.0;2016;8;3;28;6;19;0
4;27;5840074307104209279;1;861;5;9;False;295;23;1;1;True;0.0;2016;8;3;28;6;17;0
7;27;9541696439944374938;1;859;18;6;False;295;75;1;1;True;0.0;2016;8;3;28;6;13;0
7;27;8533314507177706412;1;870;5;9;False;295;75;3;3;True;0.0;2016;8;3;28;6;3;0
7;27;5292771433770437994;1;863;18;6;False;295;75;1;1;True;0.0;2016;8;3;28;6;19;0
7;27;1924722339659993293;1;855;18;6;False;295;75;1;1;True;0.0;2016;8;3;28;6;10;0
7;27;4019351687244397706;1;854;5;9;False;295;75;1;1;True;0.0;2016;8;3;28;6;9;0
7;27;2328162424774097246;1;856;0;0;False;295;75;1;1;True;0.0;2016;8;3;28;6;10;0
4;166;7756718005001249293;1;6186;5;6;False;182;23;1;1;True;0.0;2017;1;1;14;5;6;0
4;166;9090681818983778117;1;6183;5;6;False;295;23;1;1;True;0.0;2017;1;1;14;5;4;0
6;166;167002221284607167;2;6172;5;6;False;231;48;1;1;False;0.0;2017;1;1;14;5;9;0
4;166;3063238906522877335;1;6185;5;9;False;295;23;1;1;True;0.0;2017;1;1;14;5;6;0
4;166;7407626274740757017;1;6179;8;9;False;295;23;1;1;True;0.0;2017;1;1;14;5;19;0
4;166;6521210701805859401;13;6176;5;6;False;295;23;1;1;False;0.0;2017;1;1;14;5;15;0
4;166;1060980414501310086;1;6174;18;11;True;295;23;4;3;True;0.0;2017;1;1;14;5;14;0
4;166;4923355339264006963;1;6180;18;11;True;295;23;4;4;True;0.0;2017;1;1;14;5;23;0
6;166;2221146226547673288;1;6175;5;1;True;295;28;6;6;True;0.0;2017;1;1;14;5;14;0
6;166;8354248771119320682;1;6181;5;6;False;172;48;19;15;True;0.0;2017;1;1;14;5;0;0
4;166;9900894623058140420;1;6178;5;6;False;257;23;56;39;True;0.0;2017;1;1;14;5;18;0
7;166;3104023186812657698;1;6184;18;6;False;259;75;1;1;True;0.0;2017;1;1;14;5;5;0
7;166;653948759969494928;1;6182;5;1;True;295;75;1;1;True;0.0;2017;1;1;14;5;3;0
7;166;6419493046026478284;1;6173;5;9;False;295;75;1;1;True;0.0;2017;1;1;14;5;12;0
7;166;9307082051179623133;1;6177;18;11;True;295;75;1;1;True;0.0;2017;1;1;14;5;15;0
7;166;763498458903034683;1;6187;5;9;False;295;75;1;1;True;0.0;2017;1;1;14;5;7;0
4;249;2546432570077349902;8;8842;5;6;False;295;23;1;1;False;0.0;2017;4;2;7;4;15;0
4;249;2546432570077349902;7;8838;5;6;False;295;23;1;1;False;0.0;2017;4;2;7;4;13;0
4;249;103440270589526522;1;8859;5;6;False;162;23;1;1;True;0.0;2017;4;2;7;4;1;0
4;249;838417762335285621;1;8850;5;6;False;172;23;1;1;True;0.0;2017;4;2;7;4;20;0
2;249;6604186389371461268;2;8856;5;11;True;295;0;1;1;False;0.0;2017;4;2;7;4;0;0
1;249;5365911445905020734;1;8862;5;9;False;250;3;1;1;True;0.0;2017;4;2;7;4;6;0
2;249;1113604387448732455;2;8857;5;6;False;295;0;1;1;False;0.0;2017;4;2;7;4;0;0
2;249;831959307888514396;1;8841;5;9;False;295;0;1;1;True;0.0;2017;4;2;7;4;15;0
2;249;6342615844617016407;1;8854;18;11;True;295;0;1;1;True;0.0;2017;4;2;7;4;22;0
4;249;5161086254620105779;6;8843;5;1;True;295;23;1;1;False;0.0;2017;4;2;7;4;16;0
4;249;9480109517976383691;1;8839;5;9;False;295;23;1;1;True;0.0;2017;4;2;7;4;13;0
4;249;2029193098326252958;1;8840;18;11;True;295;23;1;1;True;0.0;2017;4;2;7;4;14;0
4;249;1793736195118083072;2;8834;5;1;True;295;23;1;1;False;0.0;2017;4;2;7;4;8;0
4;249;9290781775976827282;1;8853;5;1;True;110;23;2;2;True;0.0;2017;4;2;7;4;21;0
4;249;2522846215958162305;1;8844;5;9;False;295;23;2;2;True;0.0;2017;4;2;7;4;16;0
6;249;2025445622471465175;1;8852;5;5;False;172;48;2;2;True;0.0;2017;4;2;7;4;21;0
4;249;2400153981199557372;1;8836;5;1;True;175;23;3;3;True;0.0;2017;4;2;7;4;11;0
2;249;143676801770634685;1;8848;19;11;True;0;0;4;2;True;0.0;2017;4;2;7;4;19;0
2;249;355970965105157464;2;8837;5;9;False;295;0;4;4;False;0.0;2017;4;2;7;4;12;0
4;249;504969115628684843;1;8833;3;1;True;295;23;5;5;True;0.0;2017;4;2;7;4;7;0
2;249;5686849697027318389;1;8860;5;3;False;295;0;5;5;True;0.0;2017;4;2;7;4;1;0
4;249;8548652607501412307;1;8847;18;6;False;295;23;9;9;True;0.0;2017;4;2;7;4;19;0
2;249;7947128455893233636;1;8851;5;6;False;172;0;15;10;True;0.0;2017;4;2;7;4;20;0
4;249;8442346211640991096;2;8849;5;6;False;295;23;21;18;False;16.99;2017;4;2;7;4;20;1
4;249;801476987466798945;3;8846;5;6;False;295;23;45;34;False;0.0;2017;4;2;7;4;18;0
2;249;355970965105157464;1;8835;5;9;False;295;0;60;57;True;0.0;2017;4;2;7;4;9;0
7;249;1654559964589897774;1;8855;5;9;False;295;75;1;1;True;0.0;2017;4;2;7;4;22;0
7;249;1830015543547306712;1;8858;5;5;False;295;75;1;1;True;0.0;2017;4;2;7;4;0;0
7;249;259674365627732154;1;8845;5;9;False;295;75;2;2;True;0.0;2017;4;2;7;4;17;0
7;249;351527315649226280;1;8861;9;9;False;295;75;2;2;True;0.0;2017;4;2;7;4;3;0
4;348;1916292391753457263;2;11743;5;9;False;0;23;1;1;False;0.0;2017;7;3;15;5;15;0
4;348;395227730965727368;1;11745;3;1;True;230;23;1;1;True;0.0;2017;7;3;15;5;17;0
4;348;6320132439587776135;1;11742;5;9;False;30;23;1;1;True;0.0;2017;7;3;15;5;15;0
4;348;2472746886217239836;1;11750;5;9;False;295;23;1;1;True;0.0;2017;7;3;15;5;19;0
4;348;5790632116129620841;1;11744;5;1;True;295;23;1;1;True;0.0;2017;7;3;15;5;17;0
4;348;3257804551622590560;2;11746;5;9;False;295;23;1;1;False;0.0;2017;7;3;15;5;18;0
4;348;7896958734125700363;1;11762;18;11;True;295;23;1;1;True;0.0;2017;7;3;15;5;3;0
4;348;3340360252474892957;1;11740;5;9;False;295;23;1;1;True;0.0;2017;7;3;15;5;13;0
4;348;3257804551622590560;1;11739;5;9;False;295;23;1;1;True;0.0;2017;7;3;15;5;12;0
6;348;7407221138651568828;2;11753;5;3;False;112;13;1;1;False;0.0;2017;7;3;15;5;21;0
4;348;1916292391753457263;1;11741;5;9;False;0;23;2;2;True;0.0;2017;7;3;15;5;13;0
4;348;493860311775781317;1;11764;5;9;False;295;23;2;2;True;0.0;2017;7;3;15;5;4;0
6;348;3688713115029428041;1;11766;5;9;False;295;5;2;2;True;0.0;2017;7;3;15;5;5;0
4;348;7627430997472123140;1;11754;5;6;False;230;23;2;2;True;0.0;2017;7;3;15;5;21;0
4;348;6375990332847432004;1;11738;5;9;False;0;23;3;3;True;0.0;2017;7;3;15;5;12;0
4;348;7396996158518824367;1;11748;5;6;False;295;23;3;3;True;0.0;2017;7;3;15;5;18;0
6;348;6404568893702528980;1;11765;5;9;False;78;5;3;3;True;0.0;2017;7;3;15;5;4;0
2;348;7407221138651568828;1;11752;5;3;False;112;0;3;3;True;0.0;2017;7;3;15;5;20;0
4;348;2630731510151200864;1;11760;18;11;True;295;23;3;3;True;0.0;2017;7;3;15;5;23;0
4;348;3623593068006851573;1;11751;5;9;False;295;23;3;3;True;0.0;2017;7;3;15;5;20;0
4;348;5344113965839482142;1;11749;5;6;False;295;23;5;5;True;0.0;2017;7;3;15;5;19;0
4;348;3645083666466874601;1;11756;5;1;True;111;23;6;4;True;0.0;2017;7;3;15;5;23;0
4;348;1336534355295742450;1;11767;20;1;True;295;23;6;4;True;0.0;2017;7;3;15;5;6;0
6;348;1152177248793735167;4;11747;5;6;False;236;48;7;7;False;0.0;2017;7;3;15;5;18;0
3;348;2093536500534222202;5;11757;5;6;False;230;16;7;5;False;0.0;2017;7;3;15;5;23;0
6;348;6349921467574416281;1;11761;5;6;False;295;48;11;8;True;0.0;2017;7;3;15;5;3;0
4;348;9509613472376126045;2;11759;5;6;False;295;23;22;18;False;0.0;2017;7;3;15;5;23;0
6;348;9890182105631590481;9;11755;5;3;False;14;48;29;21;False;62.05;2017;7;3;15;5;21;0
6;348;3381947325086044411;2;11758;5;5;False;230;48;70;50;False;0.0;2017;7;3;15;5;23;0
7;348;1431739918806844367;1;11737;16;0;True;295;75;1;1;True;0.0;2017;7;3;15;5;7;0
7;348;3718189933383339303;1;11763;5;1;True;295;75;22;12;True;0.0;2017;7;3;15;5;3;0
4;50;871043900096654445;1;1623;5;11;True;206;23;8;6;True;0.0;2016;9;3;20;1;3;0
5;50;1368289878085714875;1;1601;5;9;False;295;23;10;7;True;0.0;2016;9;3;20;1;13;0
2;50;3323883220883229925;1;1612;5;6;False;182;0;16;16;True;0.0;2016;9;3;20;1;19;0
2;50;2817714916587942454;1;1602;9;9;True;295;0;26;19;True;0.0;2016;9;3;20;1;14;0
4;50;4010011996663528495;1;1625;18;11;True;250;23;6;6;True;0.0;2016;9;3;20;1;4;0
4;50;8841974985054068530;1;1617;5;6;False;295;23;7;5;True;0.0;2016;9;3;20;1;23;0
6;50;5352216788743946029;3;1616;5;5;False;172;48;8;6;False;0.0;2016;9;3;20;1;23;0
2;50;7340544268808097265;1;1611;18;11;True;295;0;10;6;True;0.0;2016;9;3;20;1;18;0
6;50;2502278200165983281;1;1607;5;6;False;172;48;11;9;True;0.0;2016;9;3;20;1;16;0
2;50;2467715895053922094;11;1621;5;3;False;295;0;14;9;False;0.0;2016;9;3;20;1;2;0
4;50;1233975540482064948;1;1608;5;9;False;20;23;1;1;True;0.0;2016;9;3;20;1;16;0
7;50;413533974227303288;1;1605;9;9;False;246;75;1;1;True;0.0;2016;9;3;20;1;16;0
6;50;458755272382414299;1;1599;18;6;False;295;5;1;1;True;0.0;2016;9;3;20;1;12;0
7;50;514732804202952800;1;1614;5;9;False;12;75;1;1;True;0.0;2016;9;3;20;1;20;0
7;50;8486257107605294430;1;1618;15;9;False;231;75;2;2;True;0.0;2016;9;3;20;1;0;0
7;50;3462434306151805175;1;1597;5;9;False;116;75;4;3;True;0.0;2016;9;3;20;1;9;0
6;50;493654105073653046;4;1600;5;6;False;59;48;3;3;False;0.0;2016;9;3;20;1;13;0
4;50;3600942555583044516;1;1606;16;1;True;295;23;1;1;True;0.0;2016;9;3;20;1;16;0
2;50;3584539306572169413;1;1620;5;9;False;295;0;1;1;True;0.0;2016;9;3;20;1;1;0
2;50;358260221383370459;1;1604;5;6;False;147;0;1;1;True;0.0;2016;9;3;20;1;15;0
2;50;4618733113736217815;1;1615;18;6;False;148;0;1;1;True;0.0;2016;9;3;20;1;20;0
2;50;2817714916587942454;2;1609;9;9;True;295;0;5;5;False;0.0;2016;9;3;20;1;17;0
6;50;2526542957776125951;2;1603;5;6;False;182;48;11;9;False;269.55;2016;9;3;20;1;14;0
7;50;6700432899018308811;1;1624;18;6;False;295;75;1;1;True;0.0;2016;9;3;20;1;3;0
7;50;1564329131912785939;1;1622;5;9;False;295;75;1;1;True;0.0;2016;9;3;20;1;2;0
7;50;2882591228719862263;1;1610;5;9;False;295;75;1;1;True;0.0;2016;9;3;20;1;17;0
7;50;9637931519262347567;1;1594;18;6;False;295;75;1;1;True;0.0;2016;9;3;20;1;7;0
7;50;4125398570082622202;1;1596;18;6;False;295;75;1;1;True;0.0;2016;9;3;20;1;9;0
7;50;8260375330239583701;1;1613;18;6;False;117;75;1;1;True;0.0;2016;9;3;20;1;19;0
7;50;4527588088362598664;1;1619;5;9;False;295;75;1;1;True;0.0;2016;9;3;20;1;1;0
